序号,分层,易投指数0-5,期刊全称,ISO缩写,ISSN,eISSN,2025 JIF,5年JIF,最佳JIF分区,JIF排名(主表),最佳JCI分区,主表JCI分区,JCI,最高JIF百分位,年发文量,总被引,医学相关学科,学科及分区明细,出版商,出版商分组,是否SCIE,Web of Science版本,常见OA模式,版面费参考(须官网核实),OA付费可能性,版面费查询入口,AIM作者须知检索
206,2补-Q1且IF5到10,3,Chinese Medicine,CHIN MED-UK,1749-8546,1749-8546,7.4,7.2,Q1,29/356,Q1,Q1,1.49,92.0,168.0,7865.0,INTEGRATIVE & COMPLEMENTARY MEDICINE; PHARMACOLOGY & PHARMACY,INTEGRATIVE & COMPLEMENTARY MEDICINE(JIF Q1/JCI Q1) | PHARMACOLOGY & PHARMACY(JIF Q1/JCI Q1),BMC,BMC,是,SCIE,全OA,"约 USD 1,990-2,890（旗舰刊更高）",高,https://www.biomedcentral.com/getpublished/article-processing-charges,https://www.google.com/search?q=Chinese+Medicine+aims+scope+instructions+for+authors+APC
207,2补-Q1且IF5到10,3,PLOS MEDICINE,PLOS MED,1549-1277,1549-1676,9.9,11.6,Q1,16/336,Q1,Q1,2.82,95.4,153.0,46452.0,"MEDICINE, GENERAL & INTERNAL","MEDICINE, GENERAL & INTERNAL(JIF Q1/JCI Q1)",PUBLIC LIBRARY SCIENCE,PLOS,是,SCIE,全OA,专科刊费用因刊而异或走CAP；PLoS One已拉黑,高,https://plos.org/publish/fees/,https://www.google.com/search?q=PLOS+MEDICINE+aims+scope+instructions+for+authors+APC
208,2补-Q1且IF5到10,3,Antimicrobial Resistance and Infection Control,ANTIMICROB RESIST IN,2047-2994,2047-2994,5.2,5.7,Q1,46/443,Q1,Q1,1.15,89.7,147.0,8017.0,"INFECTIOUS DISEASES; MICROBIOLOGY; PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","INFECTIOUS DISEASES(JIF Q1/JCI Q1) | MICROBIOLOGY(JIF Q2/JCI Q1) | PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH(JIF Q1/JCI Q1)",BMC,BMC,是,SCIE,全OA,"约 USD 1,990-2,890（旗舰刊更高）",高,https://www.biomedcentral.com/getpublished/article-processing-charges,https://www.google.com/search?q=Antimicrobial+Resistance+and+Infection+Control+aims+scope+instructions+for+authors+APC
209,2补-Q1且IF5到10,3,Cell and Bioscience,CELL BIOSCI,,2045-3701,6.5,7.1,Q1,54/328,Q1,Q1,1.02,83.7,130.0,9038.0,BIOCHEMISTRY & MOLECULAR BIOLOGY,BIOCHEMISTRY & MOLECULAR BIOLOGY(JIF Q1/JCI Q1),BMC,BMC,是,SCIE,全OA,"约 USD 1,990-2,890（旗舰刊更高）",高,https://www.biomedcentral.com/getpublished/article-processing-charges,https://www.google.com/search?q=Cell+and+Bioscience+aims+scope+instructions+for+authors+APC
210,2补-Q1且IF5到10,3,Reproductive Biology and Endocrinology,REPROD BIOL ENDOCRIN,,1477-7827,5.7,5.6,Q1,5/44,Q1,Q1,1.23,89.8,127.0,10103.0,ENDOCRINOLOGY & METABOLISM; REPRODUCTIVE BIOLOGY,ENDOCRINOLOGY & METABOLISM(JIF Q1/JCI Q1) | REPRODUCTIVE BIOLOGY(JIF Q1/JCI Q1),BMC,BMC,是,SCIE,全OA,"约 USD 1,990-2,890（旗舰刊更高）",高,https://www.biomedcentral.com/getpublished/article-processing-charges,https://www.google.com/search?q=Reproductive+Biology+and+Endocrinology+aims+scope+instructions+for+authors+APC
211,2补-Q1且IF5到10,3,International Journal of Behavioral Nutrition and Physical Activity,INT J BEHAV NUTR PHY,,1479-5868,7.1,9.0,Q1,5/89,Q1,Q1,1.52,89.9,123.0,18657.0,NUTRITION & DIETETICS,NUTRITION & DIETETICS(JIF Q1/JCI Q1),BMC,BMC,是,SCIE,全OA,"约 USD 1,990-2,890（旗舰刊更高）",高,https://www.biomedcentral.com/getpublished/article-processing-charges,https://www.google.com/search?q=International+Journal+of+Behavioral+Nutrition+and+Physical+Activity+aims+scope+instructions+for+authors+APC
212,2补-Q1且IF5到10,3,BMJ Mental Health,BMJ MENTAL HEALTH,,2755-9734,6.6,6.6,Q1,23/293,Q1,Q1,1.44,92.3,118.0,1012.0,PSYCHIATRY,PSYCHIATRY(JIF Q1/JCI Q1),BMJ PUBLISHING GROUP,BMJ,是,SCIE,混合/全OA,"BMJ Open约GBP 2,175；旗舰刊更高",高,https://authors.bmj.com/open-access/,https://www.google.com/search?q=BMJ+Mental+Health+aims+scope+instructions+for+authors+APC
213,2补-Q1且IF5到10,3,Journal of Biological Engineering,J BIOL ENG,1754-1611,1754-1611,6.3,7.2,Q1,6/85,Q1,Q1,1.17,84.7,113.0,3274.0,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,BIOTECHNOLOGY & APPLIED MICROBIOLOGY(JIF Q1/JCI Q1),BMC,BMC,是,SCIE,全OA,"约 USD 1,990-2,890（旗舰刊更高）",高,https://www.biomedcentral.com/getpublished/article-processing-charges,https://www.google.com/search?q=Journal+of+Biological+Engineering+aims+scope+instructions+for+authors+APC
214,2补-Q1且IF5到10,3,Frontiers in Toxicology,FRONT TOXICOL,,2673-3080,5.1,5.9,Q1,19/106,Q1,Q1,0.97,82.5,110.0,2453.0,TOXICOLOGY,TOXICOLOGY(JIF Q1/JCI Q1),FRONTIERS MEDIA SA,Frontiers,否,ESCI,全OA,"约 CHF 1,495-3,150（Frontiers in Medicine A类=CHF 3,150）",高,https://www.frontiersin.org/about/fee-policy,https://www.google.com/search?q=Frontiers+in+Toxicology+aims+scope+instructions+for+authors+APC
215,2补-Q1且IF5到10,3,Biology Direct,BIOL DIRECT,,1745-6150,5.5,5.7,Q1,10/106,Q1,Q1,1.43,91.0,109.0,3522.0,BIOLOGY,BIOLOGY(JIF Q1/JCI Q1),BMC,BMC,是,SCIE,全OA,"约 USD 1,990-2,890（旗舰刊更高）",高,https://www.biomedcentral.com/getpublished/article-processing-charges,https://www.google.com/search?q=Biology+Direct+aims+scope+instructions+for+authors+APC
216,2补-Q1且IF5到10,3,Biotechnology for Biofuels and Bioproducts,BIOTECHNOL BIOF BIOP,,2731-3654,6.0,6.1,Q1,32/180,Q2,Q2,0.89,82.5,107.0,3255.0,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,BIOTECHNOLOGY & APPLIED MICROBIOLOGY(JIF Q1/JCI Q2),BMC,BMC,是,SCIE,全OA,"约 USD 1,990-2,890（旗舰刊更高）",高,https://www.biomedcentral.com/getpublished/article-processing-charges,https://www.google.com/search?q=Biotechnology+for+Biofuels+and+Bioproducts+aims+scope+instructions+for+authors+APC
217,2补-Q1且IF5到10,3,Infectious Diseases of Poverty,INFECT DIS POVERTY,2095-5162,2049-9957,7.4,5.7,Q1,1/27,Q1,Q1,1.71,98.1,106.0,5415.0,INFECTIOUS DISEASES; PARASITOLOGY; TROPICAL MEDICINE,INFECTIOUS DISEASES(JIF Q1/JCI Q1) | PARASITOLOGY(JIF Q1/JCI Q1) | TROPICAL MEDICINE(JIF Q1/JCI Q1),BMC,BMC,是,SCIE,全OA,"约 USD 1,990-2,890（旗舰刊更高）",高,https://www.biomedcentral.com/getpublished/article-processing-charges,https://www.google.com/search?q=Infectious+Diseases+of+Poverty+aims+scope+instructions+for+authors+APC
218,2补-Q1且IF5到10,3,THORAX,THORAX,0040-6376,1468-3296,9.1,9.2,Q1,7/107,Q1,Q1,1.95,93.9,105.0,22043.0,RESPIRATORY SYSTEM,RESPIRATORY SYSTEM(JIF Q1/JCI Q1),BMJ PUBLISHING GROUP,BMJ,是,SCIE,混合/全OA,"BMJ Open约GBP 2,175；旗舰刊更高",高,https://authors.bmj.com/open-access/,https://www.google.com/search?q=THORAX+aims+scope+instructions+for+authors+APC
219,2补-Q1且IF5到10,3,Fluids and Barriers of the CNS,FLUIDS BARRIERS CNS,2045-8118,2045-8118,7.2,8.8,Q1,37/330,Q1,Q1,1.61,88.9,105.0,5562.0,NEUROSCIENCES,NEUROSCIENCES(JIF Q1/JCI Q1),BMC,BMC,是,SCIE,全OA,"约 USD 1,990-2,890（旗舰刊更高）",高,https://www.biomedcentral.com/getpublished/article-processing-charges,https://www.google.com/search?q=Fluids+and+Barriers+of+the+CNS+aims+scope+instructions+for+authors+APC
220,2补-Q1且IF5到10,3,Biology of Sex Differences,BIOL SEX DIFFER,,2042-6410,5.3,6.6,Q1,34/192,Q1,Q1,1.28,82.6,104.0,4609.0,ENDOCRINOLOGY & METABOLISM; GENETICS & HEREDITY,ENDOCRINOLOGY & METABOLISM(JIF Q1/JCI Q1) | GENETICS & HEREDITY(JIF Q1/JCI Q1),BMC,BMC,是,SCIE,全OA,"约 USD 1,990-2,890（旗舰刊更高）",高,https://www.biomedcentral.com/getpublished/article-processing-charges,https://www.google.com/search?q=Biology+of+Sex+Differences+aims+scope+instructions+for+authors+APC
221,2补-Q1且IF5到10,2,ALIMENTARY PHARMACOLOGY & THERAPEUTICS,ALIMENT PHARM THER,0269-2813,1365-2036,6.8,7.0,Q1,37/356,Q1,Q1,1.69,89.7,197.0,24989.0,GASTROENTEROLOGY & HEPATOLOGY; PHARMACOLOGY & PHARMACY,GASTROENTEROLOGY & HEPATOLOGY(JIF Q1/JCI Q1) | PHARMACOLOGY & PHARMACY(JIF Q1/JCI Q1),WILEY,Wiley,是,SCIE,混合为主,"订阅路线通常无APC；OnlineOpen常见 USD 3,200-4,700",中,https://authorservices.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges.html,https://www.google.com/search?q=ALIMENTARY+PHARMACOLOGY+&+THERAPEUTICS+aims+scope+instructions+for+authors+APC
222,2补-Q1且IF5到10,2,American Journal of Preventive Cardiology,AM J PREVENT CARDIOL,2666-6677,2666-6677,5.4,6.3,Q1,47/237,Q1,Q1,1.33,80.4,197.0,2148.0,CARDIAC & CARDIOVASCULAR SYSTEMS,CARDIAC & CARDIOVASCULAR SYSTEMS(JIF Q1/JCI Q1),ELSEVIER,Elsevier,否,ESCI,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=American+Journal+of+Preventive+Cardiology+aims+scope+instructions+for+authors+APC
223,2补-Q1且IF5到10,2,Lancet Regional Health-Western Pacific,LANCET REG HEALTH-W,,2666-6065,9.4,8.9,Q1,5/194,Q1,Q1,2.65,97.7,195.0,7348.0,"HEALTH CARE SCIENCES & SERVICES; PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","HEALTH CARE SCIENCES & SERVICES(JIF Q1/JCI Q1) | PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH(JIF Q1/JCI Q1)",ELSEVIER,Elsevier,是,"SCIE; SCIE, SSCI",混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=Lancet+Regional+Health-Western+Pacific+aims+scope+instructions+for+authors+APC
224,2补-Q1且IF5到10,2,COMPUTERIZED MEDICAL IMAGING AND GRAPHICS,COMPUT MED IMAG GRAP,0895-6111,1879-0771,5.5,6.2,Q1,25/217,Q1,Q1,1.38,88.7,195.0,5970.0,"ENGINEERING, BIOMEDICAL; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","ENGINEERING, BIOMEDICAL(JIF Q2/JCI Q1) | RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING(JIF Q1/JCI Q1)",PERGAMON-ELSEVIER SCIENCE LTD,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=COMPUTERIZED+MEDICAL+IMAGING+AND+GRAPHICS+aims+scope+instructions+for+authors+APC
225,2补-Q1且IF5到10,2,INFLAMMATORY BOWEL DISEASES,INFLAMM BOWEL DIS,1078-0998,1536-4844,5.5,5.7,Q1,30/153,Q1,Q1,1.0,80.7,195.0,21643.0,GASTROENTEROLOGY & HEPATOLOGY,GASTROENTEROLOGY & HEPATOLOGY(JIF Q1/JCI Q1),OXFORD UNIV PRESS INC,Oxford UP,是,SCIE,混合为主,订阅路线通常无APC；可选OA，费用因刊而异,中,https://academic.oup.com/pages/open-research/open-access,https://www.google.com/search?q=INFLAMMATORY+BOWEL+DISEASES+aims+scope+instructions+for+authors+APC
226,2补-Q1且IF5到10,2,RESUSCITATION,RESUSCITATION,0300-9572,1873-1570,6.0,6.3,Q1,5/55,Q1,Q1,1.79,91.8,194.0,19671.0,CRITICAL CARE MEDICINE; EMERGENCY MEDICINE,CRITICAL CARE MEDICINE(JIF Q1/JCI Q1) | EMERGENCY MEDICINE(JIF Q1/JCI Q1),ELSEVIER IRELAND LTD,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=RESUSCITATION+aims+scope+instructions+for+authors+APC
227,2补-Q1且IF5到10,2,INTERNATIONAL JOURNAL OF OBESITY,INT J OBESITY,0307-0565,1476-5497,5.4,5.0,Q1,40/198,Q1,Q1,0.9,80.1,194.0,21811.0,ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS,ENDOCRINOLOGY & METABOLISM(JIF Q1/JCI Q2) | NUTRITION & DIETETICS(JIF Q1/JCI Q1),SPRINGERNATURE,Springer Nature,是,SCIE,混合/全OA,"全OA约 USD 2,090-3,490；Nature系更高；Scientific Reports已拉黑",中高,https://www.springernature.com/gp/open-research/journals-books/journals,https://www.google.com/search?q=INTERNATIONAL+JOURNAL+OF+OBESITY+aims+scope+instructions+for+authors+APC
228,2补-Q1且IF5到10,2,ANNALS OF NEUROLOGY,ANN NEUROL,0364-5134,1531-8249,7.5,8.8,Q1,20/296,Q1,Q1,2.09,93.4,193.0,37743.0,CLINICAL NEUROLOGY; NEUROSCIENCES,CLINICAL NEUROLOGY(JIF Q1/JCI Q1) | NEUROSCIENCES(JIF Q1/JCI Q1),WILEY,Wiley,是,SCIE,混合为主,"订阅路线通常无APC；OnlineOpen常见 USD 3,200-4,700",中,https://authorservices.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges.html,https://www.google.com/search?q=ANNALS+OF+NEUROLOGY+aims+scope+instructions+for+authors+APC
229,2补-Q1且IF5到10,2,JPAD-Journal of Prevention of Alzheimers Disease,JPAD-J PREV ALZHEIM,2274-5807,2426-0266,6.7,8.4,Q1,27/296,Q1,Q1,1.91,91.0,193.0,5063.0,CLINICAL NEUROLOGY,CLINICAL NEUROLOGY(JIF Q1/JCI Q1),ELSEVIER,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=JPAD-Journal+of+Prevention+of+Alzheimers+Disease+aims+scope+instructions+for+authors+APC
230,2补-Q1且IF5到10,2,MODERN PATHOLOGY,MODERN PATHOL,0893-3952,1530-0285,6.6,7.2,Q1,4/89,Q1,Q1,2.52,96.1,193.0,19778.0,PATHOLOGY,PATHOLOGY(JIF Q1/JCI Q1),ELSEVIER SCIENCE INC,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=MODERN+PATHOLOGY+aims+scope+instructions+for+authors+APC
231,2补-Q1且IF5到10,2,JOURNAL OF HEART AND LUNG TRANSPLANTATION,J HEART LUNG TRANSPL,1053-2498,1557-3117,6.7,6.8,Q1,15/321,Q1,Q1,1.91,95.5,191.0,14069.0,CARDIAC & CARDIOVASCULAR SYSTEMS; RESPIRATORY SYSTEM; SURGERY; TRANSPLANTATION,CARDIAC & CARDIOVASCULAR SYSTEMS(JIF Q1/JCI Q1) | RESPIRATORY SYSTEM(JIF Q1/JCI Q1) | SURGERY(JIF Q1/JCI Q1) | TRANSPLANTATION(JIF Q1/JCI Q1),ELSEVIER SCIENCE INC,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=JOURNAL+OF+HEART+AND+LUNG+TRANSPLANTATION+aims+scope+instructions+for+authors+APC
232,2补-Q1且IF5到10,2,HYPERTENSION RESEARCH,HYPERTENS RES,0916-9636,1348-4214,5.0,4.4,Q1,21/100,Q1,Q1,1.01,79.5,191.0,9640.0,PERIPHERAL VASCULAR DISEASE,PERIPHERAL VASCULAR DISEASE(JIF Q1/JCI Q1),SPRINGERNATURE,Springer Nature,是,SCIE,混合/全OA,"全OA约 USD 2,090-3,490；Nature系更高；Scientific Reports已拉黑",中高,https://www.springernature.com/gp/open-research/journals-books/journals,https://www.google.com/search?q=HYPERTENSION+RESEARCH+aims+scope+instructions+for+authors+APC
233,2补-Q1且IF5到10,2,LEUKEMIA,LEUKEMIA,0887-6924,1476-5551,8.8,10.7,Q1,10/103,Q1,Q1,2.09,90.8,190.0,31482.0,HEMATOLOGY; ONCOLOGY,HEMATOLOGY(JIF Q1/JCI Q1) | ONCOLOGY(JIF Q1/JCI Q1),SPRINGERNATURE,Springer Nature,是,SCIE,混合/全OA,"全OA约 USD 2,090-3,490；Nature系更高；Scientific Reports已拉黑",中高,https://www.springernature.com/gp/open-research/journals-books/journals,https://www.google.com/search?q=LEUKEMIA+aims+scope+instructions+for+authors+APC
234,2补-Q1且IF5到10,2,Fundamental Research,FUND RES-CHINA,2096-9457,2667-3258,7.0,7.1,Q1,19/140,Q1,Q1,1.49,86.8,190.0,4481.0,MULTIDISCIPLINARY SCIENCES,MULTIDISCIPLINARY SCIENCES(JIF Q1/JCI Q1),KEAI PUBLISHING LTD,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Fundamental+Research+aims+scope+instructions+for+authors+APC
235,2补-Q1且IF5到10,2,EUROPEAN JOURNAL OF ENDOCRINOLOGY,EUR J ENDOCRINOL,0804-4643,1479-683X,6.7,5.8,Q1,27/198,Q1,Q1,1.31,86.6,190.0,16421.0,ENDOCRINOLOGY & METABOLISM,ENDOCRINOLOGY & METABOLISM(JIF Q1/JCI Q1),OXFORD UNIV PRESS,Oxford UP,是,SCIE,混合为主,订阅路线通常无APC；可选OA，费用因刊而异,中,https://academic.oup.com/pages/open-research/open-access,https://www.google.com/search?q=EUROPEAN+JOURNAL+OF+ENDOCRINOLOGY+aims+scope+instructions+for+authors+APC
236,2补-Q1且IF5到10,2,JOURNAL OF HYPERTENSION,J HYPERTENS,0263-6352,1473-5598,5.6,4.9,Q1,16/100,Q1,Q1,0.88,84.5,190.0,17328.0,PERIPHERAL VASCULAR DISEASE,PERIPHERAL VASCULAR DISEASE(JIF Q1/JCI Q1),LIPPINCOTT WILLIAMS & WILKINS,Wolters Kluwer/LWW,是,SCIE,混合为主,"订阅路线通常无APC；OA常见 USD 2,000-4,000；MEDICINE已拉黑",中,https://wkauthorservices.editage.com/open-access/,https://www.google.com/search?q=JOURNAL+OF+HYPERTENSION+aims+scope+instructions+for+authors+APC
237,2补-Q1且IF5到10,2,BREAST,BREAST,0960-9776,1532-3080,5.2,6.8,Q1,9/143,Q1,Q1,2.08,94.1,190.0,9315.0,OBSTETRICS & GYNECOLOGY; ONCOLOGY,OBSTETRICS & GYNECOLOGY(JIF Q1/JCI Q1) | ONCOLOGY(JIF Q1/JCI Q1),CHURCHILL LIVINGSTONE,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=BREAST+aims+scope+instructions+for+authors+APC
238,2补-Q1且IF5到10,2,Science China-Life Sciences,SCI CHINA LIFE SCI,1674-7305,1869-1889,9.6,8.8,Q1,3/106,Q1,Q1,1.89,97.6,189.0,11122.0,BIOLOGY,BIOLOGY(JIF Q1/JCI Q1),SCIENCE PRESS,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Science+China-Life+Sciences+aims+scope+instructions+for+authors+APC
239,2补-Q1且IF5到10,2,Journal of Clinical Lipidology,J CLIN LIPIDOL,1933-2874,1876-4789,6.9,5.5,Q1,34/356,Q1,Q1,1.43,90.6,189.0,5163.0,PHARMACOLOGY & PHARMACY,PHARMACOLOGY & PHARMACY(JIF Q1/JCI Q1),ELSEVIER SCIENCE INC,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=Journal+of+Clinical+Lipidology+aims+scope+instructions+for+authors+APC
240,2补-Q1且IF5到10,2,OSTEOPOROSIS INTERNATIONAL,OSTEOPOROSIS INT,0937-941X,1433-2965,5.4,5.5,Q1,40/198,Q1,Q1,1.13,80.1,189.0,20671.0,ENDOCRINOLOGY & METABOLISM,ENDOCRINOLOGY & METABOLISM(JIF Q1/JCI Q1),SPRINGER LONDON LTD,Springer,是,SCIE,混合为主,"订阅路线通常无APC；选OA约 USD 2,790-4,290",中,https://www.springer.com/gp/open-access,https://www.google.com/search?q=OSTEOPOROSIS+INTERNATIONAL+aims+scope+instructions+for+authors+APC
241,2补-Q1且IF5到10,2,AMERICAN JOURNAL OF PUBLIC HEALTH,AM J PUBLIC HEALTH,0090-0036,1541-0048,7.8,9.6,Q1,22/443,Q1,Q1,1.69,95.1,184.0,41993.0,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH(JIF Q1/JCI Q1)",AMER PUBLIC HEALTH ASSOC INC,其他,是,"SCIE, SSCI",需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=AMERICAN+JOURNAL+OF+PUBLIC+HEALTH+aims+scope+instructions+for+authors+APC
242,2补-Q1且IF5到10,2,JOURNAL OF CLINICAL MICROBIOLOGY,J CLIN MICROBIOL,0095-1137,1098-660X,5.9,6.0,Q1,31/167,Q1,Q1,1.14,81.7,184.0,42831.0,MICROBIOLOGY,MICROBIOLOGY(JIF Q1/JCI Q1),AMER SOC MICROBIOLOGY,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=JOURNAL+OF+CLINICAL+MICROBIOLOGY+aims+scope+instructions+for+authors+APC
243,2补-Q1且IF5到10,2,CANADIAN JOURNAL OF CARDIOLOGY,CAN J CARDIOL,0828-282X,1916-7075,5.7,6.6,Q1,42/237,Q1,Q1,1.17,82.5,184.0,10788.0,CARDIAC & CARDIOVASCULAR SYSTEMS,CARDIAC & CARDIOVASCULAR SYSTEMS(JIF Q1/JCI Q1),ELSEVIER SCIENCE INC,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=CANADIAN+JOURNAL+OF+CARDIOLOGY+aims+scope+instructions+for+authors+APC
244,2补-Q1且IF5到10,2,JOURNAL OF THE AMERICAN MEDICAL INFORMATICS ASSOCIATION,J AM MED INFORM ASSN,1067-5027,1527-974X,7.1,6.9,Q1,10/194,Q1,Q1,1.48,95.1,183.0,18887.0,HEALTH CARE SCIENCES & SERVICES; MEDICAL INFORMATICS,HEALTH CARE SCIENCES & SERVICES(JIF Q1/JCI Q1) | MEDICAL INFORMATICS(JIF Q1/JCI Q1),OXFORD UNIV PRESS,Oxford UP,是,SCIE; SSCI,混合为主,订阅路线通常无APC；可选OA，费用因刊而异,中,https://academic.oup.com/pages/open-research/open-access,https://www.google.com/search?q=JOURNAL+OF+THE+AMERICAN+MEDICAL+INFORMATICS+ASSOCIATION+aims+scope+instructions+for+authors+APC
245,2补-Q1且IF5到10,2,Molecular Metabolism,MOL METAB,2212-8778,2212-8778,6.3,9.0,Q1,30/198,Q1,Q1,1.45,85.1,183.0,14612.0,ENDOCRINOLOGY & METABOLISM,ENDOCRINOLOGY & METABOLISM(JIF Q1/JCI Q1),ELSEVIER,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=Molecular+Metabolism+aims+scope+instructions+for+authors+APC
246,2补-Q1且IF5到10,2,Eurosurveillance,EUROSURVEILLANCE,1025-496X,1560-7917,8.3,6.7,Q1,8/141,Q1,Q1,2.4,94.7,182.0,12192.0,INFECTIOUS DISEASES,INFECTIOUS DISEASES(JIF Q1/JCI Q1),EUR CENTRE DIS PREVENTION & CONTROL,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Eurosurveillance+aims+scope+instructions+for+authors+APC
247,2补-Q1且IF5到10,2,HUMAN REPRODUCTION,HUM REPROD,0268-1161,1460-2350,6.8,6.8,Q1,5/143,Q1,Q1,2.13,96.9,181.0,36998.0,OBSTETRICS & GYNECOLOGY; REPRODUCTIVE BIOLOGY,OBSTETRICS & GYNECOLOGY(JIF Q1/JCI Q1) | REPRODUCTIVE BIOLOGY(JIF Q1/JCI Q1),OXFORD UNIV PRESS,Oxford UP,是,SCIE,混合为主,订阅路线通常无APC；可选OA，费用因刊而异,中,https://academic.oup.com/pages/open-research/open-access,https://www.google.com/search?q=HUMAN+REPRODUCTION+aims+scope+instructions+for+authors+APC
248,2补-Q1且IF5到10,2,JOURNAL OF INFECTION,J INFECTION,0163-4453,1532-2742,10.0,9.1,Q1,5/141,Q1,Q1,1.85,96.8,179.0,13105.0,INFECTIOUS DISEASES,INFECTIOUS DISEASES(JIF Q1/JCI Q1),W B SAUNDERS CO LTD,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=JOURNAL+OF+INFECTION+aims+scope+instructions+for+authors+APC
249,2补-Q1且IF5到10,2,JMIR mHealth and uHealth,JMIR MHEALTH UHEALTH,2291-5222,2291-5222,6.3,7.2,Q1,16/194,Q1,Q1,1.31,92.0,178.0,16615.0,HEALTH CARE SCIENCES & SERVICES; MEDICAL INFORMATICS,HEALTH CARE SCIENCES & SERVICES(JIF Q1/JCI Q1) | MEDICAL INFORMATICS(JIF Q1/JCI Q1),"JMIR PUBLICATIONS, INC",其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=JMIR+mHealth+and+uHealth+aims+scope+instructions+for+authors+APC
250,2补-Q1且IF5到10,2,Current Research in Microbial Sciences,CURR RES MICROB SCI,2666-5174,2666-5174,5.6,6.3,Q1,35/167,Q1,Q1,1.32,79.3,177.0,2197.0,MICROBIOLOGY,MICROBIOLOGY(JIF Q1/JCI Q1),ELSEVIER,Elsevier,否,ESCI,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=Current+Research+in+Microbial+Sciences+aims+scope+instructions+for+authors+APC
251,2补-Q1且IF5到10,2,Neural Regeneration Research,NEURAL REGEN RES,1673-5374,1876-7958,8.5,7.1,Q1,20/330,Q1,Q1,1.17,94.1,176.0,18350.0,CELL BIOLOGY; NEUROSCIENCES,CELL BIOLOGY(JIF Q1/JCI Q1) | NEUROSCIENCES(JIF Q1/JCI Q1),WOLTERS KLUWER MEDKNOW PUBLICATIONS,Wolters Kluwer/LWW,是,SCIE,混合为主,"订阅路线通常无APC；OA常见 USD 2,000-4,000；MEDICINE已拉黑",中,https://wkauthorservices.editage.com/open-access/,https://www.google.com/search?q=Neural+Regeneration+Research+aims+scope+instructions+for+authors+APC
