序号,分层,易投指数0-5,期刊全称,ISO缩写,ISSN,eISSN,2025 JIF,5年JIF,最佳JIF分区,JIF排名(主表),最佳JCI分区,主表JCI分区,JCI,最高JIF百分位,年发文量,总被引,医学相关学科,学科及分区明细,出版商,出版商分组,是否SCIE,Web of Science版本,常见OA模式,版面费参考(须官网核实),OA付费可能性,版面费查询入口,AIM作者须知检索
452,2-Q1且IF小于10,2,JMIR Public Health and Surveillance,JMIR PUBLIC HLTH SUR,2369-2960,2369-2960,4.4,4.3,Q1,60/443,Q1,Q1,1.29,86.6,191.0,6077.0,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH(JIF Q1/JCI Q1)","JMIR PUBLICATIONS, INC",其他,是,"SCIE, SSCI",需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=JMIR+Public+Health+and+Surveillance+aims+scope+instructions+for+authors+APC
453,2-Q1且IF小于10,2,Journal of Sexual Medicine,J SEX MED,1743-6095,1743-6109,3.6,3.8,Q1,28/134,Q1,Q1,0.95,79.5,191.0,13727.0,UROLOGY & NEPHROLOGY,UROLOGY & NEPHROLOGY(JIF Q1/JCI Q1),OXFORD UNIV PRESS,Oxford UP,是,SCIE,混合为主,订阅路线通常无APC；可选OA，费用因刊而异,中,https://academic.oup.com/pages/open-research/open-access,https://www.google.com/search?q=Journal+of+Sexual+Medicine+aims+scope+instructions+for+authors+APC
454,2-Q1且IF小于10,2,China CDC Weekly,CHINA CDC WEEKLY,2096-7071,2097-3101,3.5,4.1,Q1,96/443,Q2,Q2,0.8,78.4,191.0,3308.0,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH(JIF Q1/JCI Q2)",Chinese Center for Disease Control and Prevention,其他,是,"SCIE, SSCI",需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=China+CDC+Weekly+aims+scope+instructions+for+authors+APC
455,2-Q1且IF小于10,2,LEUKEMIA,LEUKEMIA,0887-6924,1476-5551,8.8,10.7,Q1,10/103,Q1,Q1,2.09,90.8,190.0,31482.0,HEMATOLOGY; ONCOLOGY,HEMATOLOGY(JIF Q1/JCI Q1) | ONCOLOGY(JIF Q1/JCI Q1),SPRINGERNATURE,Springer Nature,是,SCIE,混合/全OA,"全OA约 USD 2,090-3,490；Nature系更高；Scientific Reports已拉黑",中高,https://www.springernature.com/gp/open-research/journals-books/journals,https://www.google.com/search?q=LEUKEMIA+aims+scope+instructions+for+authors+APC
456,2-Q1且IF小于10,2,Fundamental Research,FUND RES-CHINA,2096-9457,2667-3258,7.0,7.1,Q1,19/140,Q1,Q1,1.49,86.8,190.0,4481.0,MULTIDISCIPLINARY SCIENCES,MULTIDISCIPLINARY SCIENCES(JIF Q1/JCI Q1),KEAI PUBLISHING LTD,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Fundamental+Research+aims+scope+instructions+for+authors+APC
457,2-Q1且IF小于10,2,EUROPEAN JOURNAL OF ENDOCRINOLOGY,EUR J ENDOCRINOL,0804-4643,1479-683X,6.7,5.8,Q1,27/198,Q1,Q1,1.31,86.6,190.0,16421.0,ENDOCRINOLOGY & METABOLISM,ENDOCRINOLOGY & METABOLISM(JIF Q1/JCI Q1),OXFORD UNIV PRESS,Oxford UP,是,SCIE,混合为主,订阅路线通常无APC；可选OA，费用因刊而异,中,https://academic.oup.com/pages/open-research/open-access,https://www.google.com/search?q=EUROPEAN+JOURNAL+OF+ENDOCRINOLOGY+aims+scope+instructions+for+authors+APC
458,2-Q1且IF小于10,2,JOURNAL OF HYPERTENSION,J HYPERTENS,0263-6352,1473-5598,5.6,4.9,Q1,16/100,Q1,Q1,0.88,84.5,190.0,17328.0,PERIPHERAL VASCULAR DISEASE,PERIPHERAL VASCULAR DISEASE(JIF Q1/JCI Q1),LIPPINCOTT WILLIAMS & WILKINS,Wolters Kluwer/LWW,是,SCIE,混合为主,"订阅路线通常无APC；OA常见 USD 2,000-4,000；MEDICINE已拉黑",中,https://wkauthorservices.editage.com/open-access/,https://www.google.com/search?q=JOURNAL+OF+HYPERTENSION+aims+scope+instructions+for+authors+APC
459,2-Q1且IF小于10,2,BREAST,BREAST,0960-9776,1532-3080,5.2,6.8,Q1,9/143,Q1,Q1,2.08,94.1,190.0,9315.0,OBSTETRICS & GYNECOLOGY; ONCOLOGY,OBSTETRICS & GYNECOLOGY(JIF Q1/JCI Q1) | ONCOLOGY(JIF Q1/JCI Q1),CHURCHILL LIVINGSTONE,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=BREAST+aims+scope+instructions+for+authors+APC
460,2-Q1且IF小于10,2,Mindfulness,MINDFULNESS,1868-8527,1868-8535,4.1,4.9,Q1,25/184,Q1,Q1,1.14,86.7,190.0,11953.0,"PSYCHIATRY; PSYCHOLOGY, CLINICAL","PSYCHIATRY(JIF Q1/JCI Q1) | PSYCHOLOGY, CLINICAL(JIF Q1/JCI Q1)",SPRINGER,Springer,否,SSCI,混合为主,"订阅路线通常无APC；选OA约 USD 2,790-4,290",中,https://www.springer.com/gp/open-access,https://www.google.com/search?q=Mindfulness+aims+scope+instructions+for+authors+APC
461,2-Q1且IF小于10,2,Science China-Life Sciences,SCI CHINA LIFE SCI,1674-7305,1869-1889,9.6,8.8,Q1,3/106,Q1,Q1,1.89,97.6,189.0,11122.0,BIOLOGY,BIOLOGY(JIF Q1/JCI Q1),SCIENCE PRESS,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Science+China-Life+Sciences+aims+scope+instructions+for+authors+APC
462,2-Q1且IF小于10,2,Journal of Clinical Lipidology,J CLIN LIPIDOL,1933-2874,1876-4789,6.9,5.5,Q1,34/356,Q1,Q1,1.43,90.6,189.0,5163.0,PHARMACOLOGY & PHARMACY,PHARMACOLOGY & PHARMACY(JIF Q1/JCI Q1),ELSEVIER SCIENCE INC,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=Journal+of+Clinical+Lipidology+aims+scope+instructions+for+authors+APC
463,2-Q1且IF小于10,2,OSTEOPOROSIS INTERNATIONAL,OSTEOPOROSIS INT,0937-941X,1433-2965,5.4,5.5,Q1,40/198,Q1,Q1,1.13,80.1,189.0,20671.0,ENDOCRINOLOGY & METABOLISM,ENDOCRINOLOGY & METABOLISM(JIF Q1/JCI Q1),SPRINGER LONDON LTD,Springer,是,SCIE,混合为主,"订阅路线通常无APC；选OA约 USD 2,790-4,290",中,https://www.springer.com/gp/open-access,https://www.google.com/search?q=OSTEOPOROSIS+INTERNATIONAL+aims+scope+instructions+for+authors+APC
464,2-Q1且IF小于10,2,JOURNAL OF PAIN AND SYMPTOM MANAGEMENT,J PAIN SYMPTOM MANAG,0885-3924,1873-6513,4.0,4.3,Q1,57/336,Q1,Q1,1.03,83.2,188.0,16803.0,"CLINICAL NEUROLOGY; HEALTH CARE SCIENCES & SERVICES; MEDICINE, GENERAL & INTERNAL","CLINICAL NEUROLOGY(JIF Q1/JCI Q1) | HEALTH CARE SCIENCES & SERVICES(JIF Q1/JCI Q2) | MEDICINE, GENERAL & INTERNAL(JIF Q1/JCI Q1)",ELSEVIER SCIENCE INC,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=JOURNAL+OF+PAIN+AND+SYMPTOM+MANAGEMENT+aims+scope+instructions+for+authors+APC
465,2-Q1且IF小于10,2,Endoscopy International Open,ENDOSC INT OPEN,2364-3722,2196-9736,2.9,2.9,Q1,63/321,Q2,Q2,0.85,80.5,188.0,4752.0,GASTROENTEROLOGY & HEPATOLOGY; SURGERY,GASTROENTEROLOGY & HEPATOLOGY(JIF Q2/JCI Q2) | SURGERY(JIF Q1/JCI Q2),GEORG THIEME VERLAG KG,Thieme,否,ESCI,混合为主,订阅路线通常无APC；OA另计,中低,https://www.thieme.com/en-us/open-access,https://www.google.com/search?q=Endoscopy+International+Open+aims+scope+instructions+for+authors+APC
466,2-Q1且IF小于10,2,INTERNATIONAL JOURNAL OF COLORECTAL DISEASE,INT J COLORECTAL DIS,0179-1958,1432-1262,2.9,2.9,Q1,63/321,Q2,Q2,0.83,80.5,187.0,8582.0,GASTROENTEROLOGY & HEPATOLOGY; SURGERY,GASTROENTEROLOGY & HEPATOLOGY(JIF Q2/JCI Q2) | SURGERY(JIF Q1/JCI Q2),SPRINGER,Springer,是,SCIE,混合为主,"订阅路线通常无APC；选OA约 USD 2,790-4,290",中,https://www.springer.com/gp/open-access,https://www.google.com/search?q=INTERNATIONAL+JOURNAL+OF+COLORECTAL+DISEASE+aims+scope+instructions+for+authors+APC
467,2-Q1且IF小于10,2,Neuro-Oncology Advances,NEURO-ONCOL ADV,,2632-2498,4.6,4.4,Q1,48/296,Q2,Q2,0.98,84.0,186.0,4099.0,CLINICAL NEUROLOGY; ONCOLOGY,CLINICAL NEUROLOGY(JIF Q1/JCI Q2) | ONCOLOGY(JIF Q2/JCI Q2),OXFORD UNIV PRESS,Oxford UP,否,ESCI,混合为主,订阅路线通常无APC；可选OA，费用因刊而异,中,https://academic.oup.com/pages/open-research/open-access,https://www.google.com/search?q=Neuro-Oncology+Advances+aims+scope+instructions+for+authors+APC
468,2-Q1且IF小于10,2,SAGE Open Nursing,SAGE OPEN NURS,2377-9608,2377-9608,2.9,3.2,Q1,33/194,Q1,Q1,1.15,83.2,186.0,2739.0,NURSING,NURSING(JIF Q1/JCI Q1),SAGE PUBLICATIONS INC,SAGE,否,ESCI,混合为主,"订阅路线通常无APC；SAGE Choice常见 USD 2,000-4,000",中,https://us.sagepub.com/en-us/nam/sage-choice,https://www.google.com/search?q=SAGE+Open+Nursing+aims+scope+instructions+for+authors+APC
469,2-Q1且IF小于10,2,REPRODUCTIVE BIOMEDICINE ONLINE,REPROD BIOMED ONLINE,1472-6483,1472-6491,3.9,4.1,Q1,18/143,Q1,Q1,1.31,87.8,185.0,11540.0,OBSTETRICS & GYNECOLOGY; REPRODUCTIVE BIOLOGY,OBSTETRICS & GYNECOLOGY(JIF Q1/JCI Q1) | REPRODUCTIVE BIOLOGY(JIF Q1/JCI Q1),ELSEVIER SCI LTD,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=REPRODUCTIVE+BIOMEDICINE+ONLINE+aims+scope+instructions+for+authors+APC
470,2-Q1且IF小于10,2,ORAL DISEASES,ORAL DIS,1354-523X,1601-0825,3.1,3.6,Q1,41/165,Q2,Q2,1.02,75.5,185.0,10518.0,"DENTISTRY, ORAL SURGERY & MEDICINE","DENTISTRY, ORAL SURGERY & MEDICINE(JIF Q1/JCI Q2)",WILEY,Wiley,是,SCIE,混合为主,"订阅路线通常无APC；OnlineOpen常见 USD 3,200-4,700",中,https://authorservices.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges.html,https://www.google.com/search?q=ORAL+DISEASES+aims+scope+instructions+for+authors+APC
471,2-Q1且IF小于10,2,JOURNAL OF THE AMERICAN ACADEMY OF ORTHOPAEDIC SURGEONS,J AM ACAD ORTHOP SUR,1067-151X,1940-5480,2.9,3.4,Q1,63/321,Q1,Q1,1.16,80.5,185.0,12038.0,ORTHOPEDICS; SURGERY,ORTHOPEDICS(JIF Q1/JCI Q1) | SURGERY(JIF Q1/JCI Q1),LIPPINCOTT WILLIAMS & WILKINS,Wolters Kluwer/LWW,是,SCIE,混合为主,"订阅路线通常无APC；OA常见 USD 2,000-4,000；MEDICINE已拉黑",中,https://wkauthorservices.editage.com/open-access/,https://www.google.com/search?q=JOURNAL+OF+THE+AMERICAN+ACADEMY+OF+ORTHOPAEDIC+SURGEONS+aims+scope+instructions+for+authors+APC
472,2-Q1且IF小于10,2,AMERICAN JOURNAL OF PUBLIC HEALTH,AM J PUBLIC HEALTH,0090-0036,1541-0048,7.8,9.6,Q1,22/443,Q1,Q1,1.69,95.1,184.0,41993.0,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH(JIF Q1/JCI Q1)",AMER PUBLIC HEALTH ASSOC INC,其他,是,"SCIE, SSCI",需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=AMERICAN+JOURNAL+OF+PUBLIC+HEALTH+aims+scope+instructions+for+authors+APC
473,2-Q1且IF小于10,2,JOURNAL OF CLINICAL MICROBIOLOGY,J CLIN MICROBIOL,0095-1137,1098-660X,5.9,6.0,Q1,31/167,Q1,Q1,1.14,81.7,184.0,42831.0,MICROBIOLOGY,MICROBIOLOGY(JIF Q1/JCI Q1),AMER SOC MICROBIOLOGY,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=JOURNAL+OF+CLINICAL+MICROBIOLOGY+aims+scope+instructions+for+authors+APC
474,2-Q1且IF小于10,2,CANADIAN JOURNAL OF CARDIOLOGY,CAN J CARDIOL,0828-282X,1916-7075,5.7,6.6,Q1,42/237,Q1,Q1,1.17,82.5,184.0,10788.0,CARDIAC & CARDIOVASCULAR SYSTEMS,CARDIAC & CARDIOVASCULAR SYSTEMS(JIF Q1/JCI Q1),ELSEVIER SCIENCE INC,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=CANADIAN+JOURNAL+OF+CARDIOLOGY+aims+scope+instructions+for+authors+APC
475,2-Q1且IF小于10,2,RISK ANALYSIS,RISK ANAL,0272-4332,1539-6924,4.0,4.3,Q1,16/137,Q1,Q1,1.17,82.3,184.0,13395.0,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH(JIF Q1/JCI Q1)",WILEY,Wiley,是,SCIE; SSCI,混合为主,"订阅路线通常无APC；OnlineOpen常见 USD 3,200-4,700",中,https://authorservices.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges.html,https://www.google.com/search?q=RISK+ANALYSIS+aims+scope+instructions+for+authors+APC
476,2-Q1且IF小于10,2,JOURNAL OF THE AMERICAN MEDICAL INFORMATICS ASSOCIATION,J AM MED INFORM ASSN,1067-5027,1527-974X,7.1,6.9,Q1,10/194,Q1,Q1,1.48,95.1,183.0,18887.0,HEALTH CARE SCIENCES & SERVICES; MEDICAL INFORMATICS,HEALTH CARE SCIENCES & SERVICES(JIF Q1/JCI Q1) | MEDICAL INFORMATICS(JIF Q1/JCI Q1),OXFORD UNIV PRESS,Oxford UP,是,SCIE; SSCI,混合为主,订阅路线通常无APC；可选OA，费用因刊而异,中,https://academic.oup.com/pages/open-research/open-access,https://www.google.com/search?q=JOURNAL+OF+THE+AMERICAN+MEDICAL+INFORMATICS+ASSOCIATION+aims+scope+instructions+for+authors+APC
477,2-Q1且IF小于10,2,Molecular Metabolism,MOL METAB,2212-8778,2212-8778,6.3,9.0,Q1,30/198,Q1,Q1,1.45,85.1,183.0,14612.0,ENDOCRINOLOGY & METABOLISM,ENDOCRINOLOGY & METABOLISM(JIF Q1/JCI Q1),ELSEVIER,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=Molecular+Metabolism+aims+scope+instructions+for+authors+APC
478,2-Q1且IF小于10,2,NeuroImage-Clinical,NEUROIMAGE-CLIN,2213-1582,2213-1582,4.2,4.6,Q1,4/18,Q1,Q1,1.07,80.6,183.0,16320.0,NEUROIMAGING,NEUROIMAGING(JIF Q1/JCI Q1),ELSEVIER SCI LTD,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=NeuroImage-Clinical+aims+scope+instructions+for+authors+APC
479,2-Q1且IF小于10,2,Journal of PeriAnesthesia Nursing,J PERIANESTH NURS,1089-9472,1532-8473,2.6,2.6,Q1,44/194,Q2,Q2,0.9,77.6,183.0,2693.0,NURSING,NURSING(JIF Q1/JCI Q2),ELSEVIER SCIENCE INC,Elsevier,是,"SCIE, SSCI",混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=Journal+of+PeriAnesthesia+Nursing+aims+scope+instructions+for+authors+APC
480,2-Q1且IF小于10,2,Eurosurveillance,EUROSURVEILLANCE,1025-496X,1560-7917,8.3,6.7,Q1,8/141,Q1,Q1,2.4,94.7,182.0,12192.0,INFECTIOUS DISEASES,INFECTIOUS DISEASES(JIF Q1/JCI Q1),EUR CENTRE DIS PREVENTION & CONTROL,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Eurosurveillance+aims+scope+instructions+for+authors+APC
481,2-Q1且IF小于10,2,Aesthetic Surgery Journal,AESTHET SURG J,1090-820X,1527-330X,4.2,3.8,Q1,30/321,Q1,Q1,1.68,90.8,182.0,8899.0,SURGERY,SURGERY(JIF Q1/JCI Q1),OXFORD UNIV PRESS INC,Oxford UP,是,SCIE,混合为主,订阅路线通常无APC；可选OA，费用因刊而异,中,https://academic.oup.com/pages/open-research/open-access,https://www.google.com/search?q=Aesthetic+Surgery+Journal+aims+scope+instructions+for+authors+APC
482,2-Q1且IF小于10,2,Womens Health,WOMENS HEALTH,1745-5057,1745-5065,3.3,3.7,Q1,29/143,Q1,Q1,1.03,80.1,182.0,3700.0,OBSTETRICS & GYNECOLOGY,OBSTETRICS & GYNECOLOGY(JIF Q1/JCI Q1),SAGE PUBLICATIONS LTD,SAGE,否,ESCI,混合为主,"订阅路线通常无APC；SAGE Choice常见 USD 2,000-4,000",中,https://us.sagepub.com/en-us/nam/sage-choice,https://www.google.com/search?q=Womens+Health+aims+scope+instructions+for+authors+APC
483,2-Q1且IF小于10,2,HUMAN REPRODUCTION,HUM REPROD,0268-1161,1460-2350,6.8,6.8,Q1,5/143,Q1,Q1,2.13,96.9,181.0,36998.0,OBSTETRICS & GYNECOLOGY; REPRODUCTIVE BIOLOGY,OBSTETRICS & GYNECOLOGY(JIF Q1/JCI Q1) | REPRODUCTIVE BIOLOGY(JIF Q1/JCI Q1),OXFORD UNIV PRESS,Oxford UP,是,SCIE,混合为主,订阅路线通常无APC；可选OA，费用因刊而异,中,https://academic.oup.com/pages/open-research/open-access,https://www.google.com/search?q=HUMAN+REPRODUCTION+aims+scope+instructions+for+authors+APC
484,2-Q1且IF小于10,2,JOURNAL OF INFECTION,J INFECTION,0163-4453,1532-2742,10.0,9.1,Q1,5/141,Q1,Q1,1.85,96.8,179.0,13105.0,INFECTIOUS DISEASES,INFECTIOUS DISEASES(JIF Q1/JCI Q1),W B SAUNDERS CO LTD,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=JOURNAL+OF+INFECTION+aims+scope+instructions+for+authors+APC
485,2-Q1且IF小于10,2,JMIR mHealth and uHealth,JMIR MHEALTH UHEALTH,2291-5222,2291-5222,6.3,7.2,Q1,16/194,Q1,Q1,1.31,92.0,178.0,16615.0,HEALTH CARE SCIENCES & SERVICES; MEDICAL INFORMATICS,HEALTH CARE SCIENCES & SERVICES(JIF Q1/JCI Q1) | MEDICAL INFORMATICS(JIF Q1/JCI Q1),"JMIR PUBLICATIONS, INC",其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=JMIR+mHealth+and+uHealth+aims+scope+instructions+for+authors+APC
486,2-Q1且IF小于10,2,HEALTH POLICY,HEALTH POLICY,0168-8510,1872-6054,4.7,4.1,Q1,9/125,Q1,Q1,1.36,93.2,178.0,9762.0,HEALTH CARE SCIENCES & SERVICES; HEALTH POLICY & SERVICES,HEALTH CARE SCIENCES & SERVICES(JIF Q1/JCI Q1) | HEALTH POLICY & SERVICES(JIF Q1/JCI Q1),ELSEVIER IRELAND LTD,Elsevier,是,SCIE; SSCI,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=HEALTH+POLICY+aims+scope+instructions+for+authors+APC
487,2-Q1且IF小于10,2,Bone & Joint Open,BONE JOINT OPEN,2633-1462,2633-1462,3.3,3.2,Q1,28/147,Q1,Q1,1.29,81.3,178.0,2048.0,ORTHOPEDICS,ORTHOPEDICS(JIF Q1/JCI Q1),BRITISH EDITORIAL SOC BONE & JOINT SURGERY,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Bone+&+Joint+Open+aims+scope+instructions+for+authors+APC
488,2-Q1且IF小于10,2,Current Research in Microbial Sciences,CURR RES MICROB SCI,2666-5174,2666-5174,5.6,6.3,Q1,35/167,Q1,Q1,1.32,79.3,177.0,2197.0,MICROBIOLOGY,MICROBIOLOGY(JIF Q1/JCI Q1),ELSEVIER,Elsevier,否,ESCI,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=Current+Research+in+Microbial+Sciences+aims+scope+instructions+for+authors+APC
489,2-Q1且IF小于10,2,Journal of Esthetic and Restorative Dentistry,J ESTHET RESTOR DENT,1496-4155,1708-8240,4.6,5.1,Q1,17/165,Q1,Q1,1.42,90.0,177.0,6486.0,"DENTISTRY, ORAL SURGERY & MEDICINE","DENTISTRY, ORAL SURGERY & MEDICINE(JIF Q1/JCI Q1)",WILEY,Wiley,是,SCIE,混合为主,"订阅路线通常无APC；OnlineOpen常见 USD 3,200-4,700",中,https://authorservices.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges.html,https://www.google.com/search?q=Journal+of+Esthetic+and+Restorative+Dentistry+aims+scope+instructions+for+authors+APC
490,2-Q1且IF小于10,2,QUALITY OF LIFE RESEARCH,QUAL LIFE RES,0962-9343,1573-2649,3.4,4.3,Q1,23/125,Q1,Q1,0.98,82.0,177.0,23835.0,"HEALTH CARE SCIENCES & SERVICES; HEALTH POLICY & SERVICES; PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","HEALTH CARE SCIENCES & SERVICES(JIF Q2/JCI Q2) | HEALTH POLICY & SERVICES(JIF Q1/JCI Q2) | PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH(JIF Q1/JCI Q1)",SPRINGER,Springer,是,"SCIE; SSCI; SCIE, SSCI",混合为主,"订阅路线通常无APC；选OA约 USD 2,790-4,290",中,https://www.springer.com/gp/open-access,https://www.google.com/search?q=QUALITY+OF+LIFE+RESEARCH+aims+scope+instructions+for+authors+APC
491,2-Q1且IF小于10,2,JOURNAL OF MEDICAL ECONOMICS,J MED ECON,1369-6998,1941-837X,3.1,2.9,Q1,71/336,Q1,Q1,1.01,79.0,177.0,4043.0,"HEALTH CARE SCIENCES & SERVICES; MEDICINE, GENERAL & INTERNAL","HEALTH CARE SCIENCES & SERVICES(JIF Q2/JCI Q2) | MEDICINE, GENERAL & INTERNAL(JIF Q1/JCI Q1)",TAYLOR & FRANCIS LTD,Taylor & Francis,是,SCIE,混合为主,"订阅路线通常无APC；Open Select常见 USD 2,500-3,500",中,https://authorservices.taylorandfrancis.com/publishing-open-access/,https://www.google.com/search?q=JOURNAL+OF+MEDICAL+ECONOMICS+aims+scope+instructions+for+authors+APC
492,2-Q1且IF小于10,2,Neural Regeneration Research,NEURAL REGEN RES,1673-5374,1876-7958,8.5,7.1,Q1,20/330,Q1,Q1,1.17,94.1,176.0,18350.0,CELL BIOLOGY; NEUROSCIENCES,CELL BIOLOGY(JIF Q1/JCI Q1) | NEUROSCIENCES(JIF Q1/JCI Q1),WOLTERS KLUWER MEDKNOW PUBLICATIONS,Wolters Kluwer/LWW,是,SCIE,混合为主,"订阅路线通常无APC；OA常见 USD 2,000-4,000；MEDICINE已拉黑",中,https://wkauthorservices.editage.com/open-access/,https://www.google.com/search?q=Neural+Regeneration+Research+aims+scope+instructions+for+authors+APC
493,2-Q1且IF小于10,2,ANNALS OF EPIDEMIOLOGY,ANN EPIDEMIOL,1047-2797,1873-2585,3.6,3.5,Q1,93/443,Q2,Q2,0.79,79.1,176.0,8401.0,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH(JIF Q1/JCI Q2)",ELSEVIER SCIENCE INC,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=ANNALS+OF+EPIDEMIOLOGY+aims+scope+instructions+for+authors+APC
494,2-Q1且IF小于10,2,CRITICAL CARE MEDICINE,CRIT CARE MED,0090-3493,1530-0293,7.5,8.1,Q1,8/66,Q1,Q1,1.72,88.6,175.0,41086.0,CRITICAL CARE MEDICINE,CRITICAL CARE MEDICINE(JIF Q1/JCI Q1),LIPPINCOTT WILLIAMS & WILKINS,Wolters Kluwer/LWW,是,SCIE,混合为主,"订阅路线通常无APC；OA常见 USD 2,000-4,000；MEDICINE已拉黑",中,https://wkauthorservices.editage.com/open-access/,https://www.google.com/search?q=CRITICAL+CARE+MEDICINE+aims+scope+instructions+for+authors+APC
495,2-Q1且IF小于10,2,Kidney Medicine,KIDNEY MED,2590-0595,2590-0595,4.1,4.3,Q1,21/134,Q1,Q1,1.14,84.7,175.0,2606.0,UROLOGY & NEPHROLOGY,UROLOGY & NEPHROLOGY(JIF Q1/JCI Q1),ELSEVIER,Elsevier,否,ESCI,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=Kidney+Medicine+aims+scope+instructions+for+authors+APC
496,2-Q1且IF小于10,2,QUALITATIVE HEALTH RESEARCH,QUAL HEALTH RES,1049-7323,1552-7557,3.1,4.2,Q1,28/275,Q2,Q1,0.98,80.2,175.0,20150.0,"SOCIAL SCIENCES, BIOMEDICAL","SOCIAL SCIENCES, BIOMEDICAL(JIF Q1/JCI Q2)",SAGE PUBLICATIONS INC,SAGE,否,SSCI,混合为主,"订阅路线通常无APC；SAGE Choice常见 USD 2,000-4,000",中,https://us.sagepub.com/en-us/nam/sage-choice,https://www.google.com/search?q=QUALITATIVE+HEALTH+RESEARCH+aims+scope+instructions+for+authors+APC
497,2-Q1且IF小于10,2,HYPERTENSION,HYPERTENSION,0194-911X,1524-4563,9.8,9.2,Q1,7/100,Q1,Q1,2.01,93.5,174.0,42233.0,PERIPHERAL VASCULAR DISEASE,PERIPHERAL VASCULAR DISEASE(JIF Q1/JCI Q1),LIPPINCOTT WILLIAMS & WILKINS,Wolters Kluwer/LWW,是,SCIE,混合为主,"订阅路线通常无APC；OA常见 USD 2,000-4,000；MEDICINE已拉黑",中,https://wkauthorservices.editage.com/open-access/,https://www.google.com/search?q=HYPERTENSION+aims+scope+instructions+for+authors+APC
